Datetime,State,City,UrbanRural,Hour,DayOfWeek,Month,IsWeekend,Temperature,Electricity_Price,Hourly_Electricity_Demand
2023-07-19 15:00:00,Delhi,New Delhi,Urban,15,2,7,0,32.18,4.67,1163.75
2023-07-19 16:00:00,Delhi,New Delhi,Urban,16,2,7,0,32.2,5.19,1272.63
2023-07-19 17:00:00,Delhi,New Delhi,Urban,17,2,7,0,30.24,5.04,1095.11
2023-07-19 18:00:00,Uttar Pradesh,Noida,Urban,18,2,7,0,34.75,4.07,1614.0
2023-07-19 19:00:00,Maharashtra,Pune,Urban,19,2,7,0,34.5,7.01,1606.41
2023-07-19 20:00:00,Uttar Pradesh,Noida,Urban,20,2,7,0,31.32,7.46,1430.82
2023-07-19 21:00:00,Tamil Nadu,Chennai,Urban,21,2,7,0,31.16,5.09,1516.05
2023-07-19 22:00:00,Uttar Pradesh,Lucknow,Semi-Urban,22,2,7,0,31.79,6.89,1248.95
2023-07-19 23:00:00,Uttar Pradesh,Lucknow,Semi-Urban,23,2,7,0,35.89,6.42,1064.3
2023-07-20 00:00:00,Uttar Pradesh,Lucknow,Semi-Urban,0,3,7,0,33.88,4.94,981.09
2023-07-20 01:00:00,Tamil Nadu,Chennai,Urban,1,3,7,0,31.97,7.88,1262.99
2023-07-20 02:00:00,Karnataka,Bengaluru,Urban,2,3,7,0,33.83,6.28,1265.08
2023-07-20 03:00:00,Tamil Nadu,Chennai,Urban,3,3,7,0,30.43,6.21,1116.76
2023-07-20 04:00:00,Delhi,New Delhi,Urban,4,3,7,0,30.14,5.04,1178.08
2023-07-20 05:00:00,Delhi,New Delhi,Urban,5,3,7,0,35.17,4.78,1379.56
2023-07-20 06:00:00,Maharashtra,Mumbai,Urban,6,3,7,0,32.87,5.57,1423.99
2023-07-20 07:00:00,Delhi,New Delhi,Urban,7,3,7,0,32.15,6.02,1396.38
2023-07-20 08:00:00,Maharashtra,Pune,Urban,8,3,7,0,30.05,7.93,1362.56
2023-07-20 09:00:00,Tamil Nadu,Chennai,Urban,9,3,7,0,31.12,4.05,1458.68
2023-07-20 10:00:00,Uttar Pradesh,Lucknow,Semi-Urban,10,3,7,0,32.03,4.73,968.92
2023-07-20 11:00:00,Delhi,New Delhi,Urban,11,3,7,0,33.32,7.99,1284.67
2023-07-20 12:00:00,Karnataka,Bengaluru,Urban,12,3,7,0,29.94,7.64,1220.12
2023-07-20 13:00:00,Tamil Nadu,Chennai,Urban,13,3,7,0,31.21,7.23,1257.32
2023-07-20 14:00:00,Delhi,New Delhi,Urban,14,3,7,0,31.28,7.34,1195.85
2023-07-20 15:00:00,Karnataka,Bengaluru,Urban,15,3,7,0,33.85,6.49,1402.13
2023-07-20 16:00:00,Karnataka,Bengaluru,Urban,16,3,7,0,29.23,5.86,1250.06
2023-07-20 17:00:00,Maharashtra,Mumbai,Urban,17,3,7,0,31.19,4.04,1196.46
2023-07-20 18:00:00,Tamil Nadu,Chennai,Urban,18,3,7,0,34.67,6.59,1562.66
2023-07-20 19:00:00,Tamil Nadu,Chennai,Urban,19,3,7,0,30.23,6.38,1495.62
2023-07-20 20:00:00,Tamil Nadu,Chennai,Urban,20,3,7,0,33.87,7.14,1637.36
2023-07-20 21:00:00,Uttar Pradesh,Lucknow,Semi-Urban,21,3,7,0,28.85,7.96,1131.35
2023-07-20 22:00:00,Tamil Nadu,Chennai,Urban,22,3,7,0,30.33,5.29,1532.51
2023-07-20 23:00:00,Karnataka,Bengaluru,Urban,23,3,7,0,31.78,6.28,1229.67
2023-07-21 00:00:00,Karnataka,Bengaluru,Urban,0,4,7,0,32.41,6.11,1237.47
2023-07-21 01:00:00,Karnataka,Bengaluru,Urban,1,4,7,0,26.71,7.31,1046.52
2023-07-21 02:00:00,Tamil Nadu,Chennai,Urban,2,4,7,0,33.91,7.13,1350.32
2023-07-21 03:00:00,Uttar Pradesh,Noida,Urban,3,4,7,0,31.1,6.12,1227.13
2023-07-21 04:00:00,Uttar Pradesh,Noida,Urban,4,4,7,0,33.38,7.39,1278.78
2023-07-21 05:00:00,Tamil Nadu,Chennai,Urban,5,4,7,0,32.85,6.06,1245.6
2023-07-21 06:00:00,Uttar Pradesh,Lucknow,Semi-Urban,6,4,7,0,34.32,6.06,1261.69
2023-07-21 07:00:00,Uttar Pradesh,Lucknow,Semi-Urban,7,4,7,0,32.54,6.04,1119.46
2023-07-21 08:00:00,Tamil Nadu,Chennai,Urban,8,4,7,0,29.63,5.04,1229.26
2023-07-21 09:00:00,Uttar Pradesh,Noida,Urban,9,4,7,0,30.15,5.87,1331.76
2023-07-21 10:00:00,Uttar Pradesh,Noida,Urban,10,4,7,0,31.82,7.97,1270.76
2023-07-21 11:00:00,Delhi,New Delhi,Urban,11,4,7,0,36.97,7.69,1483.51
2023-07-21 12:00:00,Tamil Nadu,Chennai,Urban,12,4,7,0,30.85,5.25,1211.57
2023-07-21 13:00:00,Delhi,New Delhi,Urban,13,4,7,0,33.52,4.72,1323.93
2023-07-21 14:00:00,Karnataka,Bengaluru,Urban,14,4,7,0,32.04,6.38,1224.95
2023-07-21 15:00:00,Tamil Nadu,Chennai,Urban,15,4,7,0,30.94,7.51,1231.94
2023-07-21 16:00:00,Tamil Nadu,Chennai,Urban,16,4,7,0,29.07,7.44,1159.76
2023-07-21 17:00:00,Karnataka,Bengaluru,Urban,17,4,7,0,34.06,5.28,1388.1
2023-07-21 18:00:00,Delhi,New Delhi,Urban,18,4,7,0,32.63,7.72,1493.55
2023-07-21 19:00:00,Uttar Pradesh,Lucknow,Semi-Urban,19,4,7,0,30.91,6.93,1301.18
2023-07-21 20:00:00,Delhi,New Delhi,Urban,20,4,7,0,32.34,7.38,1622.17
2023-07-21 21:00:00,Uttar Pradesh,Lucknow,Semi-Urban,21,4,7,0,30.41,6.88,1190.74
2023-07-21 22:00:00,Karnataka,Bengaluru,Urban,22,4,7,0,31.67,4.72,1544.04
2023-07-21 23:00:00,Delhi,New Delhi,Urban,23,4,7,0,30.9,5.45,1187.57
2023-07-22 00:00:00,Uttar Pradesh,Lucknow,Semi-Urban,0,5,7,1,33.65,5.34,855.52
2023-07-22 01:00:00,Uttar Pradesh,Lucknow,Semi-Urban,1,5,7,1,36.84,5.57,964.26
2023-07-22 02:00:00,Uttar Pradesh,Noida,Urban,2,5,7,1,30.65,6.76,1112.62
2023-07-22 03:00:00,Tamil Nadu,Chennai,Urban,3,5,7,1,33.33,5.52,1136.54
2023-07-22 04:00:00,Delhi,New Delhi,Urban,4,5,7,1,32.64,7.63,1173.93
2023-07-22 05:00:00,Delhi,New Delhi,Urban,5,5,7,1,34.02,4.69,1243.15
2023-07-22 06:00:00,Uttar Pradesh,Lucknow,Semi-Urban,6,5,7,1,36.02,7.85,1120.63
2023-07-22 07:00:00,Maharashtra,Mumbai,Urban,7,5,7,1,31.13,7.56,1234.54
2023-07-22 08:00:00,Tamil Nadu,Chennai,Urban,8,5,7,1,30.03,4.16,1198.83
2023-07-22 09:00:00,Karnataka,Bengaluru,Urban,9,5,7,1,32.74,7.95,1280.26
2023-07-22 10:00:00,Uttar Pradesh,Noida,Urban,10,5,7,1,31.64,4.98,1099.03
2023-07-22 11:00:00,Karnataka,Bengaluru,Urban,11,5,7,1,34.36,7.71,1172.5
2023-07-22 12:00:00,Tamil Nadu,Chennai,Urban,12,5,7,1,32.19,6.99,1021.88
2023-07-22 13:00:00,Uttar Pradesh,Lucknow,Semi-Urban,13,5,7,1,35.52,6.65,894.53
2023-07-22 14:00:00,Karnataka,Bengaluru,Urban,14,5,7,1,28.43,4.94,924.47
2023-07-22 15:00:00,Tamil Nadu,Chennai,Urban,15,5,7,1,34.22,7.12,1220.7
2023-07-22 16:00:00,Karnataka,Bengaluru,Urban,16,5,7,1,34.9,6.52,1195.79
2023-07-22 17:00:00,Karnataka,Bengaluru,Urban,17,5,7,1,32.01,7.85,946.8
2023-07-22 18:00:00,Uttar Pradesh,Lucknow,Semi-Urban,18,5,7,1,27.82,4.13,955.95
2023-07-22 19:00:00,Tamil Nadu,Chennai,Urban,19,5,7,1,31.78,6.26,1372.58
2023-07-22 20:00:00,Maharashtra,Mumbai,Urban,20,5,7,1,30.98,5.94,1441.47
2023-07-22 21:00:00,Karnataka,Bengaluru,Urban,21,5,7,1,32.09,6.12,1357.05
2023-07-22 22:00:00,Delhi,New Delhi,Urban,22,5,7,1,33.13,5.9,1416.43
2023-07-22 23:00:00,Uttar Pradesh,Lucknow,Semi-Urban,23,5,7,1,32.38,4.65,904.92
2023-07-23 00:00:00,Delhi,New Delhi,Urban,0,6,7,1,30.65,6.3,1043.95
2023-07-23 01:00:00,Karnataka,Bengaluru,Urban,1,6,7,1,30.88,6.91,1145.47
2023-07-23 02:00:00,Tamil Nadu,Chennai,Urban,2,6,7,1,30.97,6.63,1123.25
2023-07-23 03:00:00,Delhi,New Delhi,Urban,3,6,7,1,31.63,7.66,1008.65
2023-07-23 04:00:00,Tamil Nadu,Chennai,Urban,4,6,7,1,31.34,5.77,1165.01
2023-07-23 05:00:00,Delhi,New Delhi,Urban,5,6,7,1,27.61,4.51,917.6
2023-07-23 06:00:00,Uttar Pradesh,Noida,Urban,6,6,7,1,31.83,6.89,1284.9
2023-07-23 07:00:00,Tamil Nadu,Chennai,Urban,7,6,7,1,33.56,4.79,1283.44
2023-07-23 08:00:00,Delhi,New Delhi,Urban,8,6,7,1,31.48,5.51,1238.32
2023-07-23 09:00:00,Uttar Pradesh,Noida,Urban,9,6,7,1,32.66,7.83,1322.61
2023-07-23 10:00:00,Tamil Nadu,Chennai,Urban,10,6,7,1,30.18,5.4,1027.33
2023-07-23 11:00:00,Uttar Pradesh,Lucknow,Semi-Urban,11,6,7,1,34.0,4.64,843.21
2023-07-23 12:00:00,Uttar Pradesh,Noida,Urban,12,6,7,1,34.74,5.7,1176.13
2023-07-23 13:00:00,Delhi,New Delhi,Urban,13,6,7,1,30.88,7.51,983.3
2023-07-23 14:00:00,Uttar Pradesh,Lucknow,Semi-Urban,14,6,7,1,30.07,4.14,788.93
2023-07-23 15:00:00,Uttar Pradesh,Noida,Urban,15,6,7,1,32.78,4.33,1094.66
2023-07-23 16:00:00,Delhi,New Delhi,Urban,16,6,7,1,31.92,6.85,1220.26
2023-07-23 17:00:00,Uttar Pradesh,Noida,Urban,17,6,7,1,33.64,7.66,1152.5
2023-07-23 18:00:00,Maharashtra,Pune,Urban,18,6,7,1,32.5,6.34,1402.99
2023-07-23 19:00:00,Delhi,New Delhi,Urban,19,6,7,1,29.59,4.75,1326.19
2023-07-23 20:00:00,Tamil Nadu,Chennai,Urban,20,6,7,1,28.61,4.53,1259.75
2023-07-23 21:00:00,Delhi,New Delhi,Urban,21,6,7,1,31.28,5.22,1330.41
2023-07-23 22:00:00,Karnataka,Bengaluru,Urban,22,6,7,1,30.9,6.56,1337.26
2023-07-23 23:00:00,Karnataka,Bengaluru,Urban,23,6,7,1,30.74,4.51,1138.16
2023-07-24 00:00:00,Karnataka,Bengaluru,Urban,0,0,7,0,35.29,4.31,1401.41
2023-07-24 01:00:00,Uttar Pradesh,Noida,Urban,1,0,7,0,33.53,6.59,1230.49
2023-07-24 02:00:00,Uttar Pradesh,Lucknow,Semi-Urban,2,0,7,0,33.98,5.07,901.28
2023-07-24 03:00:00,Tamil Nadu,Chennai,Urban,3,0,7,0,29.76,4.47,1193.0
2023-07-24 04:00:00,Uttar Pradesh,Noida,Urban,4,0,7,0,29.75,6.14,1156.58
2023-07-24 05:00:00,Uttar Pradesh,Lucknow,Semi-Urban,5,0,7,0,33.24,5.36,1054.35
2023-07-24 06:00:00,Uttar Pradesh,Lucknow,Semi-Urban,6,0,7,0,31.67,7.72,1097.61
2023-07-24 07:00:00,Delhi,New Delhi,Urban,7,0,7,0,32.96,7.62,1472.85
2023-07-24 08:00:00,Uttar Pradesh,Noida,Urban,8,0,7,0,31.39,4.71,1448.3
2023-07-24 09:00:00,Uttar Pradesh,Lucknow,Semi-Urban,9,0,7,0,30.27,6.63,1001.36
2023-07-24 10:00:00,Karnataka,Bengaluru,Urban,10,0,7,0,28.95,5.77,1057.82
2023-07-24 11:00:00,Delhi,New Delhi,Urban,11,0,7,0,31.51,6.08,1235.83
2023-07-24 12:00:00,Maharashtra,Pune,Urban,12,0,7,0,31.78,5.8,1210.33
2023-07-24 13:00:00,Uttar Pradesh,Noida,Urban,13,0,7,0,35.3,5.21,1357.61
2023-07-24 14:00:00,Uttar Pradesh,Lucknow,Semi-Urban,14,0,7,0,30.56,5.92,808.2
2023-07-24 15:00:00,Delhi,New Delhi,Urban,15,0,7,0,33.7,4.22,1266.13
2023-07-24 16:00:00,Uttar Pradesh,Lucknow,Semi-Urban,16,0,7,0,34.44,7.45,1001.54
2023-07-24 17:00:00,Tamil Nadu,Chennai,Urban,17,0,7,0,29.94,5.67,1181.47
2023-07-24 18:00:00,Karnataka,Bengaluru,Urban,18,0,7,0,30.72,4.67,1530.14
2023-07-24 19:00:00,Delhi,New Delhi,Urban,19,0,7,0,32.87,5.11,1558.31
2023-07-24 20:00:00,Delhi,New Delhi,Urban,20,0,7,0,28.08,7.64,1444.85
2023-07-24 21:00:00,Uttar Pradesh,Noida,Urban,21,0,7,0,36.5,6.46,1694.57
2023-07-24 22:00:00,Delhi,New Delhi,Urban,22,0,7,0,35.08,4.43,1703.28
2023-07-24 23:00:00,Uttar Pradesh,Lucknow,Semi-Urban,23,0,7,0,30.95,4.43,978.02
2023-07-25 00:00:00,Uttar Pradesh,Lucknow,Semi-Urban,0,1,7,0,32.17,7.27,910.08
2023-07-25 01:00:00,Delhi,New Delhi,Urban,1,1,7,0,34.17,5.74,1352.22
2023-07-25 02:00:00,Maharashtra,Mumbai,Urban,2,1,7,0,30.25,7.17,1258.02
2023-07-25 03:00:00,Delhi,New Delhi,Urban,3,1,7,0,30.28,6.24,1274.67
2023-07-25 04:00:00,Karnataka,Bengaluru,Urban,4,1,7,0,28.23,7.42,1093.98
2023-07-25 05:00:00,Uttar Pradesh,Lucknow,Semi-Urban,5,1,7,0,31.89,7.02,1014.54
2023-07-25 06:00:00,Maharashtra,Mumbai,Urban,6,1,7,0,31.78,5.02,1391.05
2023-07-25 07:00:00,Delhi,New Delhi,Urban,7,1,7,0,32.97,6.84,1401.02
2023-07-25 08:00:00,Maharashtra,Mumbai,Urban,8,1,7,0,31.05,7.17,1404.42
2023-07-25 09:00:00,Karnataka,Bengaluru,Urban,9,1,7,0,30.51,6.5,1335.75
2023-07-25 10:00:00,Karnataka,Bengaluru,Urban,10,1,7,0,30.24,6.51,1284.9
2023-07-25 11:00:00,Uttar Pradesh,Lucknow,Semi-Urban,11,1,7,0,29.01,7.24,745.43
2023-07-25 12:00:00,Karnataka,Bengaluru,Urban,12,1,7,0,30.95,5.13,1202.75
2023-07-25 13:00:00,Karnataka,Bengaluru,Urban,13,1,7,0,34.09,6.26,1417.63
2023-07-25 14:00:00,Uttar Pradesh,Lucknow,Semi-Urban,14,1,7,0,31.26,7.6,924.11
2023-07-25 15:00:00,Karnataka,Bengaluru,Urban,15,1,7,0,30.39,7.64,1103.1
2023-07-25 16:00:00,Uttar Pradesh,Noida,Urban,16,1,7,0,30.59,5.75,1126.53
2023-07-25 17:00:00,Karnataka,Bengaluru,Urban,17,1,7,0,29.24,5.84,1072.71
2023-07-25 18:00:00,Karnataka,Bengaluru,Urban,18,1,7,0,34.54,4.24,1603.88
2023-07-25 19:00:00,Karnataka,Bengaluru,Urban,19,1,7,0,28.56,7.06,1406.13
2023-07-25 20:00:00,Delhi,New Delhi,Urban,20,1,7,0,32.47,4.43,1586.43
2023-07-25 21:00:00,Maharashtra,Mumbai,Urban,21,1,7,0,34.8,7.68,1669.57
2023-07-25 22:00:00,Delhi,New Delhi,Urban,22,1,7,0,31.21,5.93,1532.18
2023-07-25 23:00:00,Delhi,New Delhi,Urban,23,1,7,0,32.23,4.16,1308.49
2023-07-26 00:00:00,Uttar Pradesh,Lucknow,Semi-Urban,0,2,7,0,30.88,5.46,890.04
2023-07-26 01:00:00,Uttar Pradesh,Noida,Urban,1,2,7,0,33.53,4.79,1332.99
2023-07-26 02:00:00,Karnataka,Bengaluru,Urban,2,2,7,0,27.46,4.7,1011.5
2023-07-26 03:00:00,Karnataka,Bengaluru,Urban,3,2,7,0,31.58,4.79,1273.59
2023-07-26 04:00:00,Delhi,New Delhi,Urban,4,2,7,0,32.0,5.95,1239.41
2023-07-26 05:00:00,Tamil Nadu,Chennai,Urban,5,2,7,0,31.35,4.97,1246.16
2023-07-26 06:00:00,Delhi,New Delhi,Urban,6,2,7,0,29.93,4.19,1346.05
2023-07-26 07:00:00,Karnataka,Bengaluru,Urban,7,2,7,0,30.46,4.98,1294.82
2023-07-26 08:00:00,Karnataka,Bengaluru,Urban,8,2,7,0,33.74,7.87,1518.99
2023-07-26 09:00:00,Delhi,New Delhi,Urban,9,2,7,0,33.18,4.59,1446.28
2023-07-26 10:00:00,Uttar Pradesh,Lucknow,Semi-Urban,10,2,7,0,33.81,6.06,1110.33
2023-07-26 11:00:00,Karnataka,Bengaluru,Urban,11,2,7,0,31.3,7.96,1154.82
2023-07-26 12:00:00,Uttar Pradesh,Lucknow,Semi-Urban,12,2,7,0,33.95,7.78,1045.16
2023-07-26 13:00:00,Karnataka,Bengaluru,Urban,13,2,7,0,28.03,5.44,1098.09
2023-07-26 14:00:00,Tamil Nadu,Chennai,Urban,14,2,7,0,33.41,6.41,1280.87
2023-07-26 15:00:00,Tamil Nadu,Chennai,Urban,15,2,7,0,28.9,7.19,1188.1
2023-07-26 16:00:00,Karnataka,Bengaluru,Urban,16,2,7,0,30.7,6.78,1177.74
2023-07-26 17:00:00,Maharashtra,Mumbai,Urban,17,2,7,0,30.55,7.56,1235.51
2023-07-26 18:00:00,Karnataka,Bengaluru,Urban,18,2,7,0,29.41,6.81,1381.31
2023-07-26 19:00:00,Karnataka,Bengaluru,Urban,19,2,7,0,32.36,7.88,1588.42
2023-07-26 20:00:00,Tamil Nadu,Chennai,Urban,20,2,7,0,31.08,6.59,1481.42
2023-07-26 21:00:00,Tamil Nadu,Chennai,Urban,21,2,7,0,34.46,6.25,1569.22
2023-07-26 22:00:00,Tamil Nadu,Chennai,Urban,22,2,7,0,32.12,7.9,1561.82
2023-07-26 23:00:00,Karnataka,Bengaluru,Urban,23,2,7,0,29.88,5.72,1139.11
2023-07-27 00:00:00,Karnataka,Bengaluru,Urban,0,3,7,0,30.66,5.88,1209.11
2023-07-27 01:00:00,Uttar Pradesh,Noida,Urban,1,3,7,0,33.96,7.97,1376.62
2023-07-27 02:00:00,Maharashtra,Pune,Urban,2,3,7,0,30.71,5.36,1246.64
2023-07-27 03:00:00,Tamil Nadu,Chennai,Urban,3,3,7,0,29.61,7.48,1216.23
2023-07-27 04:00:00,Maharashtra,Pune,Urban,4,3,7,0,35.38,7.47,1337.88
2023-07-27 05:00:00,Uttar Pradesh,Lucknow,Semi-Urban,5,3,7,0,31.75,5.69,957.5
2023-07-27 06:00:00,Delhi,New Delhi,Urban,6,3,7,0,32.99,5.44,1418.24
2023-07-27 07:00:00,Karnataka,Bengaluru,Urban,7,3,7,0,30.04,5.28,1316.98
2023-07-27 08:00:00,Delhi,New Delhi,Urban,8,3,7,0,31.85,7.52,1457.68
2023-07-27 09:00:00,Maharashtra,Pune,Urban,9,3,7,0,32.93,4.78,1360.63
2023-07-27 10:00:00,Karnataka,Bengaluru,Urban,10,3,7,0,31.37,5.61,1200.95
2023-07-27 11:00:00,Karnataka,Bengaluru,Urban,11,3,7,0,31.02,4.76,1194.94
2023-07-27 12:00:00,Delhi,New Delhi,Urban,12,3,7,0,34.44,4.71,1371.41
2023-07-27 13:00:00,Maharashtra,Pune,Urban,13,3,7,0,32.3,6.45,1290.33
2023-07-27 14:00:00,Tamil Nadu,Chennai,Urban,14,3,7,0,31.99,6.54,1250.88
2023-07-27 15:00:00,Delhi,New Delhi,Urban,15,3,7,0,33.87,6.62,1287.61
2023-07-27 16:00:00,Tamil Nadu,Chennai,Urban,16,3,7,0,35.99,5.56,1355.93
2023-07-27 17:00:00,Karnataka,Bengaluru,Urban,17,3,7,0,31.97,6.17,1253.51
2023-07-27 18:00:00,Delhi,New Delhi,Urban,18,3,7,0,33.17,4.08,1628.61
2023-07-27 19:00:00,Uttar Pradesh,Noida,Urban,19,3,7,0,28.91,7.27,1328.89
2023-07-27 20:00:00,Tamil Nadu,Chennai,Urban,20,3,7,0,32.69,6.21,1605.27
2023-07-27 21:00:00,Uttar Pradesh,Lucknow,Semi-Urban,21,3,7,0,31.75,4.94,1200.49
2023-07-27 22:00:00,Tamil Nadu,Chennai,Urban,22,3,7,0,36.04,5.12,1717.88
2023-07-27 23:00:00,Uttar Pradesh,Lucknow,Semi-Urban,23,3,7,0,34.51,5.89,985.84
2023-07-28 00:00:00,Karnataka,Bengaluru,Urban,0,4,7,0,33.53,5.3,1264.5
2023-07-28 01:00:00,Uttar Pradesh,Lucknow,Semi-Urban,1,4,7,0,30.9,6.72,829.79
2023-07-28 02:00:00,Karnataka,Bengaluru,Urban,2,4,7,0,32.35,5.96,1262.36
2023-07-28 03:00:00,Karnataka,Bengaluru,Urban,3,4,7,0,30.85,7.62,1210.29
2023-07-28 04:00:00,Karnataka,Bengaluru,Urban,4,4,7,0,31.57,5.31,1160.17
2023-07-28 05:00:00,Tamil Nadu,Chennai,Urban,5,4,7,0,32.82,7.9,1349.33
2023-07-28 06:00:00,Delhi,New Delhi,Urban,6,4,7,0,31.27,4.33,1374.22
2023-07-28 07:00:00,Delhi,New Delhi,Urban,7,4,7,0,35.71,7.1,1531.59
2023-07-28 08:00:00,Uttar Pradesh,Lucknow,Semi-Urban,8,4,7,0,28.81,7.5,989.92
2023-07-28 09:00:00,Tamil Nadu,Chennai,Urban,9,4,7,0,30.29,4.11,1420.99
2023-07-28 10:00:00,Karnataka,Bengaluru,Urban,10,4,7,0,29.52,4.92,1181.21
2023-07-28 11:00:00,Delhi,New Delhi,Urban,11,4,7,0,31.64,5.6,1264.86
2023-07-28 12:00:00,Karnataka,Bengaluru,Urban,12,4,7,0,31.19,4.47,1182.23
2023-07-28 13:00:00,Delhi,New Delhi,Urban,13,4,7,0,29.79,6.09,1223.89
2023-07-28 14:00:00,Karnataka,Bengaluru,Urban,14,4,7,0,34.74,6.4,1302.2
2023-07-28 15:00:00,Uttar Pradesh,Noida,Urban,15,4,7,0,30.44,4.92,1132.03
2023-07-28 16:00:00,Karnataka,Bengaluru,Urban,16,4,7,0,30.68,4.47,1153.06
2023-07-28 17:00:00,Uttar Pradesh,Noida,Urban,17,4,7,0,32.02,6.97,1268.47
2023-07-28 18:00:00,Maharashtra,Mumbai,Urban,18,4,7,0,31.19,7.02,1546.57
2023-07-28 19:00:00,Karnataka,Bengaluru,Urban,19,4,7,0,33.79,5.99,1657.1
2023-07-28 20:00:00,Uttar Pradesh,Noida,Urban,20,4,7,0,34.94,5.08,1674.97
2023-07-28 21:00:00,Karnataka,Bengaluru,Urban,21,4,7,0,33.91,5.54,1522.45
2023-07-28 22:00:00,Karnataka,Bengaluru,Urban,22,4,7,0,30.89,5.71,1547.69
2023-07-28 23:00:00,Maharashtra,Pune,Urban,23,4,7,0,33.91,6.74,1346.12
2023-07-29 00:00:00,Uttar Pradesh,Noida,Urban,0,5,7,1,32.7,7.58,1151.44
2023-07-29 01:00:00,Maharashtra,Pune,Urban,1,5,7,1,28.59,4.56,938.6
2023-07-29 02:00:00,Delhi,New Delhi,Urban,2,5,7,1,33.98,7.99,1214.44
2023-07-29 03:00:00,Karnataka,Bengaluru,Urban,3,5,7,1,33.67,4.47,1281.71
2023-07-29 04:00:00,Tamil Nadu,Chennai,Urban,4,5,7,1,30.41,6.2,1008.28
2023-07-29 05:00:00,Karnataka,Bengaluru,Urban,5,5,7,1,31.73,5.02,1079.14
2023-07-29 06:00:00,Delhi,New Delhi,Urban,6,5,7,1,34.78,6.31,1258.92
2023-07-29 07:00:00,Tamil Nadu,Chennai,Urban,7,5,7,1,31.1,4.06,1179.56
2023-07-29 08:00:00,Maharashtra,Pune,Urban,8,5,7,1,33.59,4.16,1221.2
2023-07-29 09:00:00,Karnataka,Bengaluru,Urban,9,5,7,1,35.53,7.16,1384.91
2023-07-29 10:00:00,Tamil Nadu,Chennai,Urban,10,5,7,1,29.5,4.0,1022.94
2023-07-29 11:00:00,Maharashtra,Mumbai,Urban,11,5,7,1,30.64,6.66,1066.97
2023-07-29 12:00:00,Tamil Nadu,Chennai,Urban,12,5,7,1,30.94,5.67,1052.69
2023-07-29 13:00:00,Delhi,New Delhi,Urban,13,5,7,1,30.85,5.32,987.86
2023-07-29 14:00:00,Karnataka,Bengaluru,Urban,14,5,7,1,36.46,5.85,1261.98
2023-07-29 15:00:00,Tamil Nadu,Chennai,Urban,15,5,7,1,32.67,4.3,1020.85
2023-07-29 16:00:00,Uttar Pradesh,Noida,Urban,16,5,7,1,35.34,6.73,1180.86
2023-07-29 17:00:00,Karnataka,Bengaluru,Urban,17,5,7,1,28.4,6.5,976.92
2023-07-29 18:00:00,Tamil Nadu,Chennai,Urban,18,5,7,1,27.59,7.67,1191.73
2023-07-29 19:00:00,Maharashtra,Pune,Urban,19,5,7,1,34.28,7.73,1427.05
2023-07-29 20:00:00,Karnataka,Bengaluru,Urban,20,5,7,1,30.0,4.41,1390.64
2023-07-29 21:00:00,Tamil Nadu,Chennai,Urban,21,5,7,1,30.05,6.69,1238.53
2023-07-29 22:00:00,Tamil Nadu,Chennai,Urban,22,5,7,1,32.2,7.71,1419.63
2023-07-29 23:00:00,Karnataka,Bengaluru,Urban,23,5,7,1,33.28,7.47,1096.25
2023-07-30 00:00:00,Karnataka,Bengaluru,Urban,0,6,7,1,31.54,7.17,1082.67
2023-07-30 01:00:00,Karnataka,Bengaluru,Urban,1,6,7,1,31.48,7.43,1156.49
2023-07-30 02:00:00,Delhi,New Delhi,Urban,2,6,7,1,32.17,6.01,1148.38
2023-07-30 03:00:00,Uttar Pradesh,Lucknow,Semi-Urban,3,6,7,1,33.96,5.8,836.37
2023-07-30 04:00:00,Karnataka,Bengaluru,Urban,4,6,7,1,31.88,5.86,1050.32
2023-07-30 05:00:00,Uttar Pradesh,Noida,Urban,5,6,7,1,29.69,6.03,1014.56
2023-07-30 06:00:00,Karnataka,Bengaluru,Urban,6,6,7,1,31.37,7.16,1229.97
2023-07-30 07:00:00,Delhi,New Delhi,Urban,7,6,7,1,34.1,4.99,1341.6
2023-07-30 08:00:00,Karnataka,Bengaluru,Urban,8,6,7,1,32.38,5.15,1232.75
2023-07-30 09:00:00,Uttar Pradesh,Noida,Urban,9,6,7,1,32.5,4.17,1245.93
2023-07-30 10:00:00,Uttar Pradesh,Noida,Urban,10,6,7,1,30.61,7.89,1065.45
2023-07-30 11:00:00,Delhi,New Delhi,Urban,11,6,7,1,34.28,7.55,1202.45
2023-07-30 12:00:00,Karnataka,Bengaluru,Urban,12,6,7,1,31.28,5.65,1095.41
2023-07-30 13:00:00,Uttar Pradesh,Noida,Urban,13,6,7,1,28.78,7.1,1048.48
2023-07-30 14:00:00,Uttar Pradesh,Lucknow,Semi-Urban,14,6,7,1,30.88,6.52,739.95
2023-07-30 15:00:00,Maharashtra,Pune,Urban,15,6,7,1,30.86,4.15,1011.44
2023-07-30 16:00:00,Karnataka,Bengaluru,Urban,16,6,7,1,35.11,6.3,1222.76
2023-07-30 17:00:00,Karnataka,Bengaluru,Urban,17,6,7,1,31.64,6.44,1035.26
2023-07-30 18:00:00,Tamil Nadu,Chennai,Urban,18,6,7,1,29.5,5.66,1342.6
2023-07-30 19:00:00,Maharashtra,Mumbai,Urban,19,6,7,1,37.01,7.74,1557.96
